questionnaire label	personID	session	unit	itemID	scale	shortID	perspective	item wordings	value	target	age	sex	experience	conception 	class 	age adult education
Aperol_pilot_02_03_novice_C_quest	888	002	003	3	Klarheit und Strukturiertheit	ks_sichtbar	student	Die Lehrperson hat den Unterrichtsinhalt sichtbar gemacht, zum Beispiel durch Schaubild, Mindmap, Poster oder Zeichnung.	3	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	4	Aktivierung und Förderung	af_beiträge	student	Die Lernenden haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt.	1	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	4	Aktivierung und Förderung	af_wechselseitig	student	Sofern möglich, haben sich die Lernenden wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.	0	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	4	Aktivierung und Förderung	af_nachdenken	student	Es gab Fragen oder Aufgaben, bei denen ich als Lernende*r richtig nachdenken mussten.	1	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	4	Aktivierung und Förderung	af_esk	student	Ich wurde als Lernende*r durch die Fragen und Antworten während der Sequenz emotional/sozial/kognitiv gefordert.	1	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	4	Aktivierung und Förderung	af_niveaus	student	Die Sequenz hat mich als Lernende*r mit unterschiedlichen Lernvoraussetzungen und - niveaus angesprochen. 	1	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	4	Aktivierung und Förderung	af_verständlich	student	Die Lehrperson hat darauf geachtet, dass alle die Inhalte der Sequenz verstanden haben. 	1	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	5	Präsenz/Haltung_Blick	phb_stand	student	Die Lehrperson stand gerade und aufrecht. 	4	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	5	Präsenz/Haltung_Blick	phb_augen	student	Die Lehrperson hat den Lernenden direkt in die Augen geschaut.	4	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	5	Präsenz/Haltung_Blick	phb_blick	student	Die Lehrperson hatte die ganze Klasse im Blick. 	3	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	5	Präsenz/Haltung_Blick	phb_vorsichgeht	student	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 	4	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	5	Präsenz/Haltung_Blick	phb_raum	student	Während der Sequenz hat sich die Lehrperson im Raum bewegt. 	2	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	5	Präsenz/Haltung_Blick	phb_gestik	student	Die Gestik und Mimik unterstützen den Ausdruck der Lehrperson. 	3	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	5	Präsenz/Haltung_Blick	phb_alleangesehen	student	Ich hatte den Eindruck, die Lehrperson hat alle oft angesehen. 	2	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	6	Präsenz/Stimme 	ps_deutlich	student	Die Lehrperson hat klar, deutlich und langsam gesprochen.	2	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	6	Präsenz/Stimme 	ps_klar	student	Die Lehrperson hat sich klar und verständlich ausgedrückt.	2	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	6	Präsenz/Stimme 	ps_impulse	student	Die Impulse der Lehrperson waren präzise, klar und kurz formuliert.	3	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_nonverbal	student	Bei Unterrichtsstörungen hat die Lehrperson oft nonverbale Signale, wie z. B. Stirnrunzeln oder mahnende Blicke verwendet.	3	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_zubewegen	student	Bei Unterrichtsstörungen hat sich die Lehrperson oft auf störende/unruhig werdende Lernende zubewegt, um sie zu ermahnen.	4	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_direkt	student	Bei Unterrichtsstörungen hat die Lehrperson Störende direkt an.	4	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_reaktion	student	Wenn die Lehrperson auf Unterrichtsstörungen reagiert hat, hat sie das sofort getan. 	4	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_wahrgenommen	student	Die Lehrperson hat alle Unterrichtsstörungen während der Sequenz wahrgenommen. 	4	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	8	Nachdenkzeit	nachdenken	student	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Lernenden folgende Zeit zum Nachdenken gegeben:	1-5	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	9	Störung	ignoriert	student	Ich hatte den Eindruck, dass die Lehrperson einige Unterrichtsstörungen bewusst ignoriert hat, Beispiele:	-	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	10	Redeanteil	redeanteil	student	Meine Einschätzung des Redeanteils der Lehrkraft liegt bei ____ %. 	95	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	11	Manipulationsitem 	m_natürlich	student	Während der Sequenz hat sich die Lehrperson sehr natürlich verhalten. 	2	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	11	Manipulationsitem 	m_fiktiv	student	Ich hatte den Eindruck, dass es für die Lehrperson kein Problem war, vor einer fiktiven Klassen zu unterrichten.	2	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	888	002	003	11	Manipulationsitem 	m_verhalten	student	Beim Unterrichten vor einer fiktiven Klasse hat sich die Lehrperson so verhalten, wie sie es auch in der Schule/Universität tun würde. 	3	C	23	1	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	1	Klassenmanagement	km_lernstoff	student	Die gesamte Unterrichtssequenz wurde für den Lernstoff verwendet.	2	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	1	Klassenmanagement	km_mitbekommen	student	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.	3	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	1	Klassenmanagement	km_klar	student	Mir als Lernende*r war jederzeit klar, was sie tun sollten.	4	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	1	Klassenmanagement	km_ungestört	student	Ich als Lernende*r konnte ungestört arbeiten.	2	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	1	Klassenmanagement	km_aktiv	student	Ich als Lernende*r  war die ganze Stunde über aktiv bei der Sache.	3	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	1	Klassenmanagement	km_regeln	student	In der Unterrichtssequenz ist es der Lehrperson gelungen, Regeln und Routinen transparent zu machen. 	3	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	2	Lernförderliches Klima und Motivierung	lkm_freundlich	student	Die Lehrperson war freundlich zu den Lernenden.	4	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	2	Lernförderliches Klima und Motivierung	lkm_interesse	student	Die unterrichteten Inhalte hatten etwas etwas mit den Interessen/den Alltagserfahrungen/der Lebenserfahrung der Lernenden zu tun.	2	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	2	Lernförderliches Klima und Motivierung	lkm_kritik	student	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lerngelegenheit betrachtet.	3	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	2	Lernförderliches Klima und Motivierung	lkm_ausreden	student	Die Lehrperson hat Lernende ausreden lassen, wenn sie dran waren.	2	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	2	Lernförderliches Klima und Motivierung	lkm_überlegen	student	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Lernenden ausreichend Zeit zum Überlegen gelassen.	3	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	2	Lernförderliches Klima und Motivierung	lkm_rückmeldungen	student	Die Hinweise und Rückmeldungen der Lehrperson waren für mich als Lernende*r hilfreich.	4	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	3	Klarheit und Strukturiertheit	ks_funktion	student	Mir als Lernende*r ist die Funktion dieser Sequenz bewusst geworden.	4	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	3	Klarheit und Strukturiertheit	ks_verständlich	student	Die Lehrperson hat so erklärt, dass ich alles verstanden haben.	4	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	3	Klarheit und Strukturiertheit	ks_sichtbar	student	Die Lehrperson hat den Unterrichtsinhalt sichtbar gemacht, zum Beispiel durch Schaubild, Mindmap, Poster oder Zeichnung.	4	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	4	Aktivierung und Förderung	af_beiträge	student	Die Lernenden haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt.	3	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	4	Aktivierung und Förderung	af_wechselseitig	student	Sofern möglich, haben sich die Lernenden wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.	0	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	4	Aktivierung und Förderung	af_nachdenken	student	Es gab Fragen oder Aufgaben, bei denen ich als Lernende*r richtig nachdenken mussten.	1	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	4	Aktivierung und Förderung	af_esk	student	Ich wurde als Lernende*r durch die Fragen und Antworten während der Sequenz emotional/sozial/kognitiv gefordert.	1	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	4	Aktivierung und Förderung	af_niveaus	student	Die Sequenz hat mich als Lernende*r mit unterschiedlichen Lernvoraussetzungen und - niveaus angesprochen. 	2	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	4	Aktivierung und Förderung	af_verständlich	student	Die Lehrperson hat darauf geachtet, dass alle die Inhalte der Sequenz verstanden haben. 	2	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	5	Präsenz/Haltung_Blick	phb_stand	student	Die Lehrperson stand gerade und aufrecht. 	3	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	5	Präsenz/Haltung_Blick	phb_augen	student	Die Lehrperson hat den Lernenden direkt in die Augen geschaut.	4	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	5	Präsenz/Haltung_Blick	phb_blick	student	Die Lehrperson hatte die ganze Klasse im Blick. 	4	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	5	Präsenz/Haltung_Blick	phb_vorsichgeht	student	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 	3	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	5	Präsenz/Haltung_Blick	phb_raum	student	Während der Sequenz hat sich die Lehrperson im Raum bewegt. 	3	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	5	Präsenz/Haltung_Blick	phb_gestik	student	Die Gestik und Mimik unterstützen den Ausdruck der Lehrperson. 	3	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	5	Präsenz/Haltung_Blick	phb_alleangesehen	student	Ich hatte den Eindruck, die Lehrperson hat alle oft angesehen. 	4	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	6	Präsenz/Stimme 	ps_deutlich	student	Die Lehrperson hat klar, deutlich und langsam gesprochen.	3	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	6	Präsenz/Stimme 	ps_klar	student	Die Lehrperson hat sich klar und verständlich ausgedrückt.	4	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	6	Präsenz/Stimme 	ps_impulse	student	Die Impulse der Lehrperson waren präzise, klar und kurz formuliert.	3	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_nonverbal	student	Bei Unterrichtsstörungen hat die Lehrperson oft nonverbale Signale, wie z. B. Stirnrunzeln oder mahnende Blicke verwendet.	3	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_zubewegen	student	Bei Unterrichtsstörungen hat sich die Lehrperson oft auf störende/unruhig werdende Lernende zubewegt, um sie zu ermahnen.	4	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_direkt	student	Bei Unterrichtsstörungen hat die Lehrperson Störende direkt an.	4	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_reaktion	student	Wenn die Lehrperson auf Unterrichtsstörungen reagiert hat, hat sie das sofort getan. 	3	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_wahrgenommen	student	Die Lehrperson hat alle Unterrichtsstörungen während der Sequenz wahrgenommen. 	3	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	8	Nachdenkzeit	nachdenken	student	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Lernenden folgende Zeit zum Nachdenken gegeben:	10-15	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	9	Störung	ignoriert	student	Ich hatte den Eindruck, dass die Lehrperson einige Unterrichtsstörungen bewusst ignoriert hat, Beispiele:	-	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	10	Redeanteil	redeanteil	student	Meine Einschätzung des Redeanteils der Lehrkraft liegt bei ____ %. 	90	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	11	Manipulationsitem 	m_natürlich	student	Während der Sequenz hat sich die Lehrperson sehr natürlich verhalten. 	4	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	11	Manipulationsitem 	m_fiktiv	student	Ich hatte den Eindruck, dass es für die Lehrperson kein Problem war, vor einer fiktiven Klassen zu unterrichten.	4	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	999	002	003	11	Manipulationsitem 	m_verhalten	student	Beim Unterrichten vor einer fiktiven Klasse hat sich die Lehrperson so verhalten, wie sie es auch in der Schule/Universität tun würde. 	3	C	20	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	1	Klassenmanagement	km_lernstoff	student	Die gesamte Unterrichtssequenz wurde für den Lernstoff verwendet.	4	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	1	Klassenmanagement	km_mitbekommen	student	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.	3	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	1	Klassenmanagement	km_klar	student	Mir als Lernende*r war jederzeit klar, was sie tun sollten.	3	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	1	Klassenmanagement	km_ungestört	student	Ich als Lernende*r konnte ungestört arbeiten.	3	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	1	Klassenmanagement	km_aktiv	student	Ich als Lernende*r  war die ganze Stunde über aktiv bei der Sache.	3	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	1	Klassenmanagement	km_regeln	student	In der Unterrichtssequenz ist es der Lehrperson gelungen, Regeln und Routinen transparent zu machen. 	4	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	2	Lernförderliches Klima und Motivierung	lkm_freundlich	student	Die Lehrperson war freundlich zu den Lernenden.	4	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	2	Lernförderliches Klima und Motivierung	lkm_interesse	student	Die unterrichteten Inhalte hatten etwas etwas mit den Interessen/den Alltagserfahrungen/der Lebenserfahrung der Lernenden zu tun.	3	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	2	Lernförderliches Klima und Motivierung	lkm_kritik	student	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lerngelegenheit betrachtet.	4	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	2	Lernförderliches Klima und Motivierung	lkm_ausreden	student	Die Lehrperson hat Lernende ausreden lassen, wenn sie dran waren.	3	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	2	Lernförderliches Klima und Motivierung	lkm_überlegen	student	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Lernenden ausreichend Zeit zum Überlegen gelassen.	3	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	2	Lernförderliches Klima und Motivierung	lkm_rückmeldungen	student	Die Hinweise und Rückmeldungen der Lehrperson waren für mich als Lernende*r hilfreich.	3	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	3	Klarheit und Strukturiertheit	ks_funktion	student	Mir als Lernende*r ist die Funktion dieser Sequenz bewusst geworden.	4	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	3	Klarheit und Strukturiertheit	ks_verständlich	student	Die Lehrperson hat so erklärt, dass ich alles verstanden haben.	4	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	3	Klarheit und Strukturiertheit	ks_sichtbar	student	Die Lehrperson hat den Unterrichtsinhalt sichtbar gemacht, zum Beispiel durch Schaubild, Mindmap, Poster oder Zeichnung.	4	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	4	Aktivierung und Förderung	af_beiträge	student	Die Lernenden haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt.	3	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	4	Aktivierung und Förderung	af_wechselseitig	student	Sofern möglich, haben sich die Lernenden wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.	0	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	4	Aktivierung und Förderung	af_nachdenken	student	Es gab Fragen oder Aufgaben, bei denen ich als Lernende*r richtig nachdenken mussten.	2	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	4	Aktivierung und Förderung	af_esk	student	Ich wurde als Lernende*r durch die Fragen und Antworten während der Sequenz emotional/sozial/kognitiv gefordert.	2	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	4	Aktivierung und Förderung	af_niveaus	student	Die Sequenz hat mich als Lernende*r mit unterschiedlichen Lernvoraussetzungen und - niveaus angesprochen. 	3	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	4	Aktivierung und Förderung	af_verständlich	student	Die Lehrperson hat darauf geachtet, dass alle die Inhalte der Sequenz verstanden haben. 	3	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	5	Präsenz/Haltung_Blick	phb_stand	student	Die Lehrperson stand gerade und aufrecht. 	3	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	5	Präsenz/Haltung_Blick	phb_augen	student	Die Lehrperson hat den Lernenden direkt in die Augen geschaut.	3	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	5	Präsenz/Haltung_Blick	phb_blick	student	Die Lehrperson hatte die ganze Klasse im Blick. 	4	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	5	Präsenz/Haltung_Blick	phb_vorsichgeht	student	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 	4	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	5	Präsenz/Haltung_Blick	phb_raum	student	Während der Sequenz hat sich die Lehrperson im Raum bewegt. 	4	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	5	Präsenz/Haltung_Blick	phb_gestik	student	Die Gestik und Mimik unterstützen den Ausdruck der Lehrperson. 	3	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	5	Präsenz/Haltung_Blick	phb_alleangesehen	student	Ich hatte den Eindruck, die Lehrperson hat alle oft angesehen. 	3	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	6	Präsenz/Stimme 	ps_deutlich	student	Die Lehrperson hat klar, deutlich und langsam gesprochen.	3	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	6	Präsenz/Stimme 	ps_klar	student	Die Lehrperson hat sich klar und verständlich ausgedrückt.	3	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	6	Präsenz/Stimme 	ps_impulse	student	Die Impulse der Lehrperson waren präzise, klar und kurz formuliert.	4	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_nonverbal	student	Bei Unterrichtsstörungen hat die Lehrperson oft nonverbale Signale, wie z. B. Stirnrunzeln oder mahnende Blicke verwendet.	3	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_zubewegen	student	Bei Unterrichtsstörungen hat sich die Lehrperson oft auf störende/unruhig werdende Lernende zubewegt, um sie zu ermahnen.	4	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_direkt	student	Bei Unterrichtsstörungen hat die Lehrperson Störende direkt an.	4	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_reaktion	student	Wenn die Lehrperson auf Unterrichtsstörungen reagiert hat, hat sie das sofort getan. 	3	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_wahrgenommen	student	Die Lehrperson hat alle Unterrichtsstörungen während der Sequenz wahrgenommen. 	3	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	8	Nachdenkzeit	nachdenken	student	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Lernenden folgende Zeit zum Nachdenken gegeben:	5-10	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	9	Störung	ignoriert	student	Ich hatte den Eindruck, dass die Lehrperson einige Unterrichtsstörungen bewusst ignoriert hat, Beispiele:	-	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	10	Redeanteil	redeanteil	student	Meine Einschätzung des Redeanteils der Lehrkraft liegt bei ____ %. 	80	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	11	Manipulationsitem 	m_natürlich	student	Während der Sequenz hat sich die Lehrperson sehr natürlich verhalten. 	3	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	11	Manipulationsitem 	m_fiktiv	student	Ich hatte den Eindruck, dass es für die Lehrperson kein Problem war, vor einer fiktiven Klassen zu unterrichten.	4	C	27	0	0	0	0	0
Aperol_pilot_02_03_novice_C_quest	1000	002	003	11	Manipulationsitem 	m_verhalten	student	Beim Unterrichten vor einer fiktiven Klasse hat sich die Lehrperson so verhalten, wie sie es auch in der Schule/Universität tun würde. 	4	C	27	0	0	0	0	0
Aperol_pilot_02_04_novice_D_quest	666	002	004	1	Klassenmanagement	km_lernstoff	observer	Die gesamte Unterrichtssequenz wurde für den Lernstoff verwendet.	3	D	27	0	0	0	0	0
Aperol_pilot_02_04_novice_D_quest	666	002	004	1	Klassenmanagement	km_mitbekommen	observer	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.	3	D	27	0	0	0	0	0
Aperol_pilot_02_04_novice_D_quest	666	002	004	1	Klassenmanagement	km_klar	observer	Den Lernenden war jederzeit klar, was sie tun sollten.	3	D	27	0	0	0	0	0
Aperol_pilot_02_04_novice_D_quest	666	002	004	1	Klassenmanagement	km_ungestört	observer	Die Lernenden konnten ungestört arbeiten.	3	D	27	0	0	0	0	0
Aperol_pilot_02_04_novice_D_quest	666	002	004	1	Klassenmanagement	km_aktiv	observer	Die Lernenden waren die ganze Stunde über aktiv bei der Sache.	3	D	27	0	0	0	0	0
Aperol_pilot_02_04_novice_D_quest	666	002	004	1	Klassenmanagement	km_regeln	observer	In der Unterrichtssequenz ist es der Lehrperson gelungen, Regeln und Routinen transparent zu machen. 	4	D	27	0	0	0	0	0
Aperol_pilot_02_04_novice_D_quest	666	002	004	2	Lernförderliches Klima und Motivierung	lkm_freundlich	observer	Die Lehrperson war freundlich zu den Lernenden.	4	D	27	0	0	0	0	0
Aperol_pilot_02_04_novice_D_quest	666	002	004	2	Lernförderliches Klima und Motivierung	lkm_interesse	observer	Die unterrichteten Inhalte hatten etwas etwas mit den Interessen/den Alltagserfahrungen/der Lebenserfahrung der Lernenden zu tun.	4	D	27	0	0	0	0	0
Aperol_pilot_02_04_novice_D_quest	666	002	004	2	Lernförderliches Klima und Motivierung	lkm_kritik	observer	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lerngelegenheit betrachtet.	3	D	27	0	0	0	0	0
Aperol_pilot_02_04_novice_D_quest	666	002	004	2	Lernförderliches Klima und Motivierung	lkm_ausreden	observer	Die Lehrperson hat Lernende ausreden lassen, wenn sie dran waren.	4	D	27	0	0	0	0	0
Aperol_pilot_02_04_novice_D_quest	666	002	004	2	Lernförderliches Klima und Motivierung	lkm_überlegen	observer	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Lernenden ausreichend Zeit zum Überlegen gelassen.	3	D	27	0	0	0	0	0
Aperol_pilot_02_04_novice_D_quest	666	002	004	2	Lernförderliches Klima und Motivierung	lkm_rückmeldungen	observer	Die Hinweise und Rückmeldungen der Lehrperson waren für die Lernenden hilfreich.	3	D	27	0	0	0	0	0
Aperol_pilot_02_04_novice_D_quest	666	002	004	3	Klarheit und Strukturiertheit	ks_funktion	observer	Den Lernenden ist die Funktion dieser Sequenz bewusst geworden.	3	D	27	0	0	0	0	0
Aperol_pilot_02_04_novice_D_quest	666	002	004	3	Klarheit und Strukturiertheit	ks_verständlich	observer	Die Lehrperson hat so erklärt, dass die Lernenden alles verstanden haben.	3	D	27	0	0	0	0	0
Aperol_pilot_02_04_novice_D_quest	666	002	004	3	Klarheit und Strukturiertheit	ks_sichtbar	observer	Die Lehrperson hat den Unterrichtsinhalt sichtbar gemacht, zum Beispiel durch Schaubild, Mindmap, Poster oder Zeichnung.	4	D	27	0	0	0	0	0
