questionnaire label	session	unit	itemid	item	shortID	student/teacher/experimenter	itemfulltext	scale: stimme nicht zu /stimme eher nicht zu / stimme eher zu / stimme zu / keine Angabe / freie Angabe	value	ID-number	answered for	age	sex	experience	conception 	class 	age adult education		value																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_vorsichgeht	exp	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 			exp	C		w						2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_raum	exp	Während der Sequenz hat sich die Lehrperson im Raum bewegt. 			exp	C		w						1																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_gestik	exp	Die Gestik und Mimik unterstützen den Ausdruck der Lehrperson. 			exp	C		w						2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_alleangesehen	exp	Ich hatte den Eindruck, die Lehrperson hat alle oft angesehen. 			exp	C		w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	6	Präsenz/Stimme 	ps_deutlich	exp	Die Lehrperson hat klar, deutlich und langsam gesprochen.			exp	C		w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	6	Präsenz/Stimme 	ps_klar	exp	Die Lehrperson hat sich klar und verständlich ausgedrückt.			exp	C		w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	6	Präsenz/Stimme 	ps_impulse	exp	Die Impulse der Lehrperson waren präzise, klar und kurz formuliert.			exp	C		w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	6	Präsenz/Stimme 	ps_redeanteil	exp	Meine Einschätzung des Redeanteils der Lehrkraft liegt bei ____ %. 			exp	C		w						90																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_nonverbal	exp	Bei Unterrichtsstörungen hat die Lehrperson oft nonverbale Signale, wie z. B. Stirnrunzeln oder mahnende Blicke verwendet.			exp	C		w						1																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_zubewegen	exp	Bei Unterrichtsstörungen hat sich die Lehrperson oft auf störende/unruhig werdende Lernende zubewegt, um sie zu ermahnen.			exp	C		w						2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_direkt	exp	Bei Unterrichtsstörungen hat die Lehrperson Störende direkt an.			exp	C		w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_reaktion	exp	Wenn die Lehrperson auf Unterrichtsstörungen reagiert hat, hat sie das sofort getan. 			exp	C		w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_wahrgenommen	exp	Die Lehrperson hat alle Unterrichtsstörungen während der Sequenz wahrgenommen. 			exp	C		w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_ignoriert	exp	Ich hatte den Eindruck, dass die Lehrperson einige Unterrichtsstörungen bewusst ignoriert hat, Beispiele:			exp	C		w						Kopf auf Bank																																							
Aperol_pilot_02_03_novice_C_quest	002	003	8	Manipulationsitem 	m_natürlich	exp	Während der Sequenz hat sich die Lehrperson sehr natürlich verhalten. 			exp	C		w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	8	Manipulationsitem 	m_fiktiv	exp	Ich hatte den Eindruck, dass es für die Lehrperson kein Problem war, vor einer fiktiven Klassen zu unterrichten.			exp	C		w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	8	Manipulationsitem 	m_verhalten	exp	Beim Unterrichten vor einer fiktiven Klasse hat sich die Lehrperson so verhalten, wie sie es auch in der Schule/Universität tun würde. 			exp	C		w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	1	Klassenmanagement	km_lernstoff	t	Die gesamte Unterrichtssequenz wurde für den Lernstoff verwendet.			C	C	22	w	0	Gymnasium	7			2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	1	Klassenmanagement	km_mitbekommen	t	Ich habe alles mitbekommen, was in der Klasse passiert ist.			C	C	22	w	0	Gymnasium	7			3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	1	Klassenmanagement	km_klar	t	Den Lernenden war jederzeit klar, was sie tun sollten.			C	C	22	w	0	Gymnasium	7			2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	1	Klassenmanagement	km_ungestört	t	Die Lernenden konnten ungestört arbeiten.			C	C	22	w	0	Gymnasium	7			2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	1	Klassenmanagement	km_aktiv	t	Die Lernenden waren die ganze Stunde über aktiv bei der Sache.			C	C	22	w	0	Gymnasium	7			1																																							
Aperol_pilot_02_03_novice_C_quest	002	003	1	Klassenmanagement	km_regeln	t	In der Unterrichtssequenz ist es mir gelungen, Regeln und Routinen transparent zu machen. 			C	C	22	w	0	Gymnasium	7			2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_freundlich	t	Ich war freundlich zu den Lernenden.			C	C	22	w	0	Gymnasium	7			4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_interesse	t	Die unterrichteten Inhalte hatten etwas etwas mit den Interessen/den Alltagserfahrungen/der Lebenserfahrung der Lernenden zu tun.			C	C	22	w	0	Gymnasium	7			1																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_kritik	t	Ich habe Fehler nicht kritisiert, sondern als Lerngelegenheit betrachtet.			C	C	22	w	0	Gymnasium	7			3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_ausreden	t	Ich habe die Lernende ausreden lassen, wenn sie dran waren.			C	C	22	w	0	Gymnasium	7			4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_überlegen	t	Wenn ich Fragen oder Aufgaben gestellt habe, habe ich den Lernenden ausreichend Zeit zum Überlegen gelassen.			C	C	22	w	0	Gymnasium	7			2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_zeit_überlegen	t	Wenn ich Fragen oder Aufgaben gestellt habe, habe ich den Lernenden ausreichend Zeit zum Überlegen gelassen.			C	C	22	w	0	Gymnasium	7			1-5sec																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_rückmeldungen	t	Meine Hinweise und Rückmeldungen waren für die Lernenden hilfreich.			C	C	22	w	0	Gymnasium	7			2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	3	Klarheit und Strukturiertheit	ks_funktion	t	Den Lernenden ist die Funktion dieser Sequenz bewusst geworden.			C	C	22	w	0	Gymnasium	7			3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	3	Klarheit und Strukturiertheit	ks_verständlich	t	Ich habe so erklärt, dass die Lernenden alles verstanden haben.			C	C	22	w	0	Gymnasium	7			2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	3	Klarheit und Strukturiertheit	ks_sichtbar	t	Ich habe den Unterrichtsinhalt sichtbar gemacht, zum Beispiel durch Schaubild, Mindmap, Poster oder Zeichnung.			C	C	22	w	0	Gymnasium	7			3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	4	Aktivierungund Förderung	af_beiträge	t	Die Lernenden haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt.			C	C	22	w	0	Gymnasium	7			2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	4	Aktivierungund Förderung	af_wechselseitig	t	Sofern möglich, haben sich die Lernenden wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.			C	C	22	w	0	Gymnasium	7			n.a.																																							
Aperol_pilot_02_03_novice_C_quest	002	003	4	Aktivierungund Förderung	af_nachdenken	t	Es gab Fragen oder Aufgaben, bei denen die Lernenden richtig nachdenken mussten.			C	C	22	w	0	Gymnasium	7			1																																							
Aperol_pilot_02_03_novice_C_quest	002	003	4	Aktivierungund Förderung	af_esk	t	Die Lernenden wurden durch die Fragen und Antworten während der Sequenz emotional/sozial/kognitiv gefordert.			C	C	22	w	0	Gymnasium	7			1																																							
Aperol_pilot_02_03_novice_C_quest	002	003	4	Aktivierungund Förderung	af_niveaus	t	Die Sequenz hat Lernende mit unterschiedlichen Lernvoraussetzungen und - niveaus angesprochen. 			C	C	22	w	0	Gymnasium	7			2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	4	Aktivierungund Förderung	af_verständlich	t	Ich habe darauf geachtet, dass alle die Inhalte der Sequenz verstanden haben. 			C	C	22	w	0	Gymnasium	7			2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_stand	t	Ich stand gerade und aufrecht. 			C	C	22	w	0	Gymnasium	7			3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_augen	t	Ich habe den Lernenden direkt in die Augen geschaut.			C	C	22	w	0	Gymnasium	7			4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_blick	t	Ich hatte die ganze Klasse im Blick. 			C	C	22	w	0	Gymnasium	7			3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_vorsichgeht	t	Ich wusste immer genau, was in der Klasse vor sich geht. 			C	C	22	w	0	Gymnasium	7			3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_raum	t	Während der Sequenz habe ich mich im Raum bewegt. 			C	C	22	w	0	Gymnasium	7			2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_gestik	t	Die Gestik und Mimik unterstützen meinen Ausdruck. 			C	C	22	w	0	Gymnasium	7			3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_alleangesehen	t	Ich hatte den Eindruck, dass ich alle oft angesehen habe. 			C	C	22	w	0	Gymnasium	7			3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	6	Präsenz/Stimme 	ps_deutlich	t	Ich habe klar, deutlich und langsam gesprochen			C	C	22	w	0	Gymnasium	7			2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	6	Präsenz/Stimme 	ps_klar	t	Ich habe mich klar und verständlich ausgedrückt.			C	C	22	w	0	Gymnasium	7			2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/Stimme 	ps_impulse	t	Die Impulse waren präzise, klar und kurz formuliert.			C	C	22	w	0	Gymnasium	7			2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/Stimme 	ps_redeanteil	t	Meine Einschätzung meines Redeteils liegt bei			C	C	22	w	0	Gymnasium	7			90																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_nonverbal	t	Bei Unterrichtsstörungen habe ich oft nonverbale Signale, wie z. B. Stirnrunzeln oder mahnende Blicke verwendet.			C	C	22	w	0	Gymnasium	7			2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_zubewegen	t	Bei Unterrichtsstörungen habe ich mich oft auf störende/unruhig werdende Lernende zubewegt, um sie zu ermahnen.			C	C	22	w	0	Gymnasium	7			3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_direkt	t	Bei Unterrichtsstörungen habe ich Störende direkt angesprochen.			C	C	22	w	0	Gymnasium	7			3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_reaktion	t	Wenn ich auf Unterrichtsstörungen reagiert habe, habe ich das sofort getan. 			C	C	22	w	0	Gymnasium	7			4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	8	Präsenz/verbale_nonberbale Intervention	pi_wahrgenommen	t	Ich habe alle Unterrichtsstörungen während der Sequenz wahrgenommen. 			C	C	22	w	0	Gymnasium	7			3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	8	Präsenz/verbale_nonberbale Intervention	pi_ignoriert	t	Einige Unterrichtsstörungen habe ich bewusst ignoriert, Beispiele:			C	C	22	w	0	Gymnasium	7			n.a.																																							
Aperol_pilot_02_03_novice_C_quest	002	003	8	Manipulationsitem 	m_natürlich	t	Während der Sequenz habe ich mich sehr natürlich verhalten. 			C	C	22	w	0	Gymnasium	7			2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	8	Manipulationsitem 	m_fiktiv	t	Es war für mich kein Problem, vor einer fiktiven Klassen zu unterrichten.			C	C	22		0	Gymnasium	7			2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	8	Manipulationsitem 	m_verhalten	t	Beim Unterrichten vor einer fiktiven Klasse habe ich mich so verhalten, wie ich es auch in der Schule/Universität tun würde. 			C	C	22	w	0	Gymnasium	7			2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	1	Klassenmanagement	km_lernstoff	s	Die gesamte Unterrichtssequenz wurde für den Lernstoff verwendet.			A	C	23	m						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	1	Klassenmanagement	km_mitbekommen	s	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.			A	C	23	m						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	1	Klassenmanagement	km_klar	s	Mir als Lernende*r war jederzeit klar, was sie tun sollten.			A	C	23	m						1																																							
Aperol_pilot_02_03_novice_C_quest	002	003	1	Klassenmanagement	km_ungestört	s	Ich als Lernende*r konnte ungestört arbeiten.			A	C	23	m						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	1	Klassenmanagement	km_aktiv	s	Ich als Lernende*r  war die ganze Stunde über aktiv bei der Sache.			A	C	23	m						1																																							
Aperol_pilot_02_03_novice_C_quest	002	003	1	Klassenmanagement	km_regeln	s	In der Unterrichtssequenz ist es der Lehrperson gelungen, Regeln und Routinen transparent zu machen. 			A	C	23	m						1																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_freundlich	s	Die Lehrperson war freundlich zu den Lernenden.			A	C	23	m						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_interesse	s	Die unterrichteten Inhalte hatten etwas etwas mit den Interessen/den Alltagserfahrungen/der Lebenserfahrung der Lernenden zu tun.			A	C	23	m						1																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_kritik	s	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lerngelegenheit betrachtet.			A	C	23	m						1																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_ausreden	s	Die Lehrperson hat Lernende ausreden lassen, wenn sie dran waren.			A	C	23	m						1																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_überlegen	s	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Lernenden ausreichend Zeit zum Überlegen gelassen.			A	C	23	m						1																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_zeit_überlegen	s	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Lernenden ausreichend Zeit zum Überlegen gelassen.			A	C	23	m						1-5sec																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_rückmeldungen	s	Die Hinweise und Rückmeldungen der Lehrperson waren für mich als Lernende*r hilfreich.			A	C	23	m						1																																							
Aperol_pilot_02_03_novice_C_quest	002	003	3	Klarheit und Strukturiertheit	ks_funktion	s	Mir als Lernende*r ist die Funktion dieser Sequenz bewusst geworden.			A	C	23	m						1																																							
Aperol_pilot_02_03_novice_C_quest	002	003	3	Klarheit und Strukturiertheit	ks_verständlich	s	Die Lehrperson hat so erklärt, dass ich alles verstanden haben.			A	C	23	m						2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	3	Klarheit und Strukturiertheit	ks_sichtbar	s	Die Lehrperson hat den Unterrichtsinhalt sichtbar gemacht, zum Beispiel durch Schaubild, Mindmap, Poster oder Zeichnung.			A	C	23	m						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	4	Aktivierungund Förderung	af_beiträge	s	Die Lernenden haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt.			A	C	23	m						1																																							
Aperol_pilot_02_03_novice_C_quest	002	003	4	Aktivierungund Förderung	af_wechselseitig	s	Sofern möglich, haben sich die Lernenden wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.			A	C	23	m						n.a.																																							
Aperol_pilot_02_03_novice_C_quest	002	003	4	Aktivierungund Förderung	af_nachdenken	s	Es gab Fragen oder Aufgaben, bei denen ich als Lernende*r richtig nachdenken mussten.			A	C	23	m						1																																							
Aperol_pilot_02_03_novice_C_quest	002	003	4	Aktivierungund Förderung	af_esk	s	Ich wurde als Lernende*r durch die Fragen und Antworten während der Sequenz emotional/sozial/kognitiv gefordert.			A	C	23	m						1																																							
Aperol_pilot_02_03_novice_C_quest	002	003	4	Aktivierungund Förderung	af_niveaus	s	Die Sequenz hat mich als Lernende*r mit unterschiedlichen Lernvoraussetzungen und - niveaus angesprochen. 			A	C	23	m						1																																							
Aperol_pilot_02_03_novice_C_quest	002	003	4	Aktivierungund Förderung	af_verständlich	s	Die Lehrperson hat darauf geachtet, dass alle die Inhalte der Sequenz verstanden haben. 			A	C	23	m						1																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_stand	s	Die Lehrperson stand gerade und aufrecht. 			A	C	23	m						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_augen	s	Die Lehrperson hat den Lernenden direkt in die Augen geschaut.			A	C	23	m						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_blick	s	Die Lehrperson hatte die ganze Klasse im Blick. 			A	C	23	m						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_vorsichgeht	s	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 			A	C	23	m						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_raum	s	Während der Sequenz hat sich die Lehrperson im Raum bewegt. 			A	C	23	m						2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_gestik	s	Die Gestik und Mimik unterstützen den Ausdruck der Lehrperson. 			A	C	23	m						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_alleangesehen	s	Ich hatte den Eindruck, die Lehrperson hat alle oft angesehen. 			A	C	23	m						2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	6	Präsenz/Stimme 	ps_deutlich	s	Die Lehrperson hat klar, deutlich und langsam gesprochen.			A	C	23	m						2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	6	Präsenz/Stimme 	ps_klar	s	Die Lehrperson hat sich klar und verständlich ausgedrückt.			A	C	23	m						2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	6	Präsenz/Stimme 	ps_impulse	s	Die Impulse der Lehrperson waren präzise, klar und kurz formuliert.			A	C	23	m						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	6	Präsenz/Stimme 	ps_redeanteil	s	Meine Einschätzung des Redeanteils der Lehrkraft liegt bei ____ %. 			A	C	23	m						95																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_nonverbal	s	Bei Unterrichtsstörungen hat die Lehrperson oft nonverbale Signale, wie z. B. Stirnrunzeln oder mahnende Blicke verwendet.			A	C	23	m						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_zubewegen	s	Bei Unterrichtsstörungen hat sich die Lehrperson oft auf störende/unruhig werdende Lernende zubewegt, um sie zu ermahnen.			A	C	23	m						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_direkt	s	Bei Unterrichtsstörungen hat die Lehrperson Störende direkt an.			A	C	23	m						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_reaktion	s	Wenn die Lehrperson auf Unterrichtsstörungen reagiert hat, hat sie das sofort getan. 			A	C	23	m						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_wahrgenommen	s	Die Lehrperson hat alle Unterrichtsstörungen während der Sequenz wahrgenommen. 			A	C	23	m						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	7	Präsenz/verbale_nonberbale Intervention	pi_ignoriert	s	Ich hatte den Eindruck, dass die Lehrperson einige Unterrichtsstörungen bewusst ignoriert hat, Beispiele:			A	C	23	m						-																																							
Aperol_pilot_02_03_novice_C_quest	002	003	8	Manipulationsitem 	m_natürlich	s	Während der Sequenz hat sich die Lehrperson sehr natürlich verhalten. 			A	C	23	m						2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	8	Manipulationsitem 	m_fiktiv	s	Ich hatte den Eindruck, dass es für die Lehrperson kein Problem war, vor einer fiktiven Klassen zu unterrichten.			A	C	23	m						2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	8	Manipulationsitem 	m_verhalten	s	Beim Unterrichten vor einer fiktiven Klasse hat sich die Lehrperson so verhalten, wie sie es auch in der Schule/Universität tun würde. 			A	C	23	m						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	1	Klassenmanagement	km_lernstoff	s	Die gesamte Unterrichtssequenz wurde für den Lernstoff verwendet.			B	C	20	w						2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	1	Klassenmanagement	km_mitbekommen	s	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.			B	C	20	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	1	Klassenmanagement	km_klar	s	Mir als Lernende*r war jederzeit klar, was sie tun sollten.			B	C	20	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	1	Klassenmanagement	km_ungestört	s	Ich als Lernende*r konnte ungestört arbeiten.			B	C	20	w						2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	1	Klassenmanagement	km_aktiv	s	Ich als Lernende*r  war die ganze Stunde über aktiv bei der Sache.			B	C	20	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	1	Klassenmanagement	km_regeln	s	In der Unterrichtssequenz ist es der Lehrperson gelungen, Regeln und Routinen transparent zu machen. 			B	C	20	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_freundlich	s	Die Lehrperson war freundlich zu den Lernenden.			B	C	20	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_interesse	s	Die unterrichteten Inhalte hatten etwas etwas mit den Interessen/den Alltagserfahrungen/der Lebenserfahrung der Lernenden zu tun.			B	C	20	w						2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_kritik	s	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lerngelegenheit betrachtet.			B	C	20	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_ausreden	s	Die Lehrperson hat Lernende ausreden lassen, wenn sie dran waren.			B	C	20	w						2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_überlegen	s	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Lernenden ausreichend Zeit zum Überlegen gelassen.			B	C	20	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_zeit_überlegen	s	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Lernenden ausreichend Zeit zum Überlegen gelassen.			B	C	20	w						10-15sec																																							
Aperol_pilot_02_03_novice_C_quest	002	003	2	Lernförderliches Klima und Motivierung	lkm_rückmeldungen	s	Die Hinweise und Rückmeldungen der Lehrperson waren für mich als Lernende*r hilfreich.			B	C	20	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	3	Klarheit und Strukturiertheit	ks_funktion	s	Mir als Lernende*r ist die Funktion dieser Sequenz bewusst geworden.			B	C	20	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	3	Klarheit und Strukturiertheit	ks_verständlich	s	Die Lehrperson hat so erklärt, dass ich alles verstanden haben.			B	C	20	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	3	Klarheit und Strukturiertheit	ks_sichtbar	s	Die Lehrperson hat den Unterrichtsinhalt sichtbar gemacht, zum Beispiel durch Schaubild, Mindmap, Poster oder Zeichnung.			B	C	20	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	4	Aktivierungund Förderung	af_beiträge	s	Die Lernenden haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt.			B	C	20	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	4	Aktivierungund Förderung	af_wechselseitig	s	Sofern möglich, haben sich die Lernenden wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.			B	C	20	w						n.a.																																							
Aperol_pilot_02_03_novice_C_quest	002	003	4	Aktivierungund Förderung	af_nachdenken	s	Es gab Fragen oder Aufgaben, bei denen ich als Lernende*r richtig nachdenken mussten.			B	C	20	w						1																																							
Aperol_pilot_02_03_novice_C_quest	002	003	4	Aktivierungund Förderung	af_esk	s	Ich wurde als Lernende*r durch die Fragen und Antworten während der Sequenz emotional/sozial/kognitiv gefordert.			B	C	20	w						1																																							
Aperol_pilot_02_03_novice_C_quest	002	003	4	Aktivierungund Förderung	af_niveaus	s	Die Sequenz hat mich als Lernende*r mit unterschiedlichen Lernvoraussetzungen und - niveaus angesprochen. 			B	C	20	w						2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	4	Aktivierungund Förderung	af_verständlich	s	Die Lehrperson hat darauf geachtet, dass alle die Inhalte der Sequenz verstanden haben. 			B	C	20	w						2																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_stand	s	Die Lehrperson stand gerade und aufrecht. 			B	C	20	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_augen	s	Die Lehrperson hat den Lernenden direkt in die Augen geschaut.			B	C	20	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_blick	s	Die Lehrperson hatte die ganze Klasse im Blick. 			B	C	20	w						4																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_vorsichgeht	s	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 			B	C	20	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_raum	s	Während der Sequenz hat sich die Lehrperson im Raum bewegt. 			B	C	20	w						3																																							
Aperol_pilot_02_03_novice_C_quest	002	003	5	Präsenz/Haltung_Blick	phb_gestik	s	Die Gestik und Mimik unterstützen den Ausdruck der Lehrperson. 			B	C	20	w						3																																							
