ID	questionnaire label	group	what	personID	session	unit	itemID	scale_original	scale	shortID	perspective	item wordings	value	target	age	gender	experience	conception 	class 	age adult education	alpha
740	Aperol_pilot_02_02_novice_B_quest	novice	data	10	002	002	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_zubewegen	student	Bei Unterrichtsstörungen hat sich die Lehrperson oft auf störende/unruhig werdende Lernende zubewegt, um sie zu ermahnen.	3	B	27	0	0	0	0	0	0.1962085
741	Aperol_pilot_02_02_novice_B_quest	novice	data	10	002	002	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_direkt	student	Bei Unterrichtsstörungen hat die Lehrperson Störende direkt an.	4	B	27	0	0	0	0	0	0.1962085
742	Aperol_pilot_02_02_novice_B_quest	novice	data	10	002	002	11	Manipulationsitem 	Natural behaviour	m_natürlich	student	Während der Sequenz hat sich die Lehrperson sehr natürlich verhalten. 	4	B	27	0	0	0	0	0	0.8470149
743	Aperol_pilot_02_02_novice_B_quest	novice	data	10	002	002	11	Manipulationsitem 	Natural behaviour	m_fiktiv	student	Ich hatte den Eindruck, dass es für die Lehrperson kein Problem war, vor einer fiktiven Klassen zu unterrichten.	4	B	27	0	0	0	0	0	0.8470149
744	Aperol_pilot_02_02_novice_B_quest	novice	data	10	002	002	11	Manipulationsitem 	Natural behaviour	m_verhalten	student	Beim Unterrichten vor einer fiktiven Klasse hat sich die Lehrperson so verhalten, wie sie es auch in der Schule/Universität tun würde. 	4	B	27	0	0	0	0	0	0.8470149
745	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	1	Klassenmanagement	Classroom management	km_mitbekommen	self-assessment	Ich habe alles mitbekommen, was in der Klasse passiert ist.	3	C	22	0	0	Gymnasium	7	0	0.8347826
746	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	1	Klassenmanagement	Classroom management	km_klar	self-assessment	Den Lernenden war jederzeit klar, was sie tun sollten.	2	C	22	0	0	Gymnasium	7	0	0.8347826
747	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	1	Klassenmanagement	Classroom management	km_ungestört	self-assessment	Die Lernenden konnten ungestört arbeiten.	2	C	22	0	0	Gymnasium	7	0	0.8347826
748	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	1	Klassenmanagement	Classroom management	km_aktiv	self-assessment	Die Lernenden waren die ganze Stunde über aktiv bei der Sache.	1	C	22	0	0	Gymnasium	7	0	0.8347826
749	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_freundlich	self-assessment	Ich war freundlich zu den Lernenden.	4	C	22	0	0	Gymnasium	7	0	0.784926
750	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_interesse	self-assessment	Die unterrichteten Inhalte hatten etwas etwas mit den Interessen/den Alltagserfahrungen/der Lebenserfahrung der Lernenden zu tun.	1	C	22	0	0	Gymnasium	7	0	0.784926
751	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_kritik	self-assessment	Ich habe Fehler nicht kritisiert, sondern als Lerngelegenheit betrachtet.	3	C	22	0	0	Gymnasium	7	0	0.784926
752	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_ausreden	self-assessment	Ich habe die Lernende ausreden lassen, wenn sie dran waren.	4	C	22	0	0	Gymnasium	7	0	0.784926
753	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_überlegen	self-assessment	Wenn ich Fragen oder Aufgaben gestellt habe, habe ich den Lernenden ausreichend Zeit zum Überlegen gelassen.	2	C	22	0	0	Gymnasium	7	0	0.784926
754	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_rückmeldungen	self-assessment	Meine Hinweise und Rückmeldungen waren für die Lernenden hilfreich.	2	C	22	0	0	Gymnasium	7	0	0.784926
755	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	3	Klarheit und Strukturiertheit	Clarity and structuredness	ks_verständlich	self-assessment	Ich habe so erklärt, dass die Lernenden alles verstanden haben.	2	C	22	0	0	Gymnasium	7	0	-0.7619048
756	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	3	Klarheit und Strukturiertheit	Clarity and structuredness	ks_sichtbar	self-assessment	Ich habe den Unterrichtsinhalt sichtbar gemacht, zum Beispiel durch Schaubild, Mindmap, Poster oder Zeichnung.	3	C	22	0	0	Gymnasium	7	0	-0.7619048
757	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	4	Aktivierung und Förderung	Activation and support	af_beiträge	self-assessment	Die Lernenden haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt.	2	C	22	0	0	Gymnasium	7	0	0.8517745
758	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	4	Aktivierung und Förderung	Activation and support	af_wechselseitig	self-assessment	Sofern möglich, haben sich die Lernenden wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.	1	C	22	0	0	Gymnasium	7	0	0.8517745
759	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	4	Aktivierung und Förderung	Activation and support	af_nachdenken	self-assessment	Es gab Fragen oder Aufgaben, bei denen die Lernenden richtig nachdenken mussten.	1	C	22	0	0	Gymnasium	7	0	0.8517745
760	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_stand	self-assessment	Ich stand gerade und aufrecht. 	3	C	22	0	0	Gymnasium	7	0	0.8541827
761	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_augen	self-assessment	Ich habe den Lernenden direkt in die Augen geschaut.	4	C	22	0	0	Gymnasium	7	0	0.8541827
762	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_blick	self-assessment	Ich hatte die ganze Klasse im Blick. 	3	C	22	0	0	Gymnasium	7	0	0.8541827
763	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_vorsichgeht	self-assessment	Ich wusste immer genau, was in der Klasse vor sich geht. 	3	C	22	0	0	Gymnasium	7	0	0.8541827
764	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_raum	self-assessment	Während der Sequenz habe ich mich im Raum bewegt. 	2	C	22	0	0	Gymnasium	7	0	0.8541827
765	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_gestik	self-assessment	Die Gestik und Mimik unterstützen meinen Ausdruck. 	3	C	22	0	0	Gymnasium	7	0	0.8541827
766	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_alleangesehen	self-assessment	Ich hatte den Eindruck, dass ich alle oft angesehen habe. 	3	C	22	0	0	Gymnasium	7	0	0.8541827
767	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	6	Präsenz/Stimme 	Presence: voice	ps_deutlich	self-assessment	Ich habe klar, deutlich und langsam gesprochen	2	C	22	0	0	Gymnasium	7	0	0.7696335
768	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	6	Präsenz/Stimme 	Presence: voice	ps_klar	self-assessment	Ich habe mich klar und verständlich ausgedrückt.	2	C	22	0	0	Gymnasium	7	0	0.7696335
769	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	7	Präsenz/Stimme 	Presence: voice	ps_impulse	self-assessment	Die Impulse waren präzise, klar und kurz formuliert.	2	C	22	0	0	Gymnasium	7	0	0.7696335
770	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_nonverbal	self-assessment	Bei Unterrichtsstörungen habe ich oft nonverbale Signale, wie z. B. Stirnrunzeln oder mahnende Blicke verwendet.	2	C	22	0	0	Gymnasium	7	0	-0.75
771	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_zubewegen	self-assessment	Bei Unterrichtsstörungen habe ich mich oft auf störende/unruhig werdende Lernende zubewegt, um sie zu ermahnen.	3	C	22	0	0	Gymnasium	7	0	-0.75
772	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_direkt	self-assessment	Bei Unterrichtsstörungen habe ich Störende direkt angesprochen.	3	C	22	0	0	Gymnasium	7	0	-0.75
773	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	11	Manipulationsitem 	Natural behaviour	m_natürlich	self-assessment	Während der Sequenz habe ich mich sehr natürlich verhalten. 	2	C	22	0	0	Gymnasium	7	0	0.9023438
774	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	11	Manipulationsitem 	Natural behaviour	m_fiktiv	self-assessment	Es war für mich kein Problem, vor einer fiktiven Klassen zu unterrichten.	2	C	22	0	0	Gymnasium	7	0	0.9023438
775	Aperol_pilot_02_03_novice_C_quest	novice	data	7	002	003	11	Manipulationsitem 	Natural behaviour	m_verhalten	self-assessment	Beim Unterrichten vor einer fiktiven Klasse habe ich mich so verhalten, wie ich es auch in der Schule/Universität tun würde. 	2	C	22	0	0	Gymnasium	7	0	0.9023438
776	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	1	Klassenmanagement	Classroom management	km_mitbekommen	student	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.	3	C	23	1	0	0	0	0	0.7464868
777	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	1	Klassenmanagement	Classroom management	km_klar	student	Mir als Lernende*r war jederzeit klar, was sie tun sollten.	1	C	23	1	0	0	0	0	0.7464868
778	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	1	Klassenmanagement	Classroom management	km_ungestört	student	Ich als Lernende*r konnte ungestört arbeiten.	3	C	23	1	0	0	0	0	0.7464868
779	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	1	Klassenmanagement	Classroom management	km_aktiv	student	Ich als Lernende*r  war die ganze Stunde über aktiv bei der Sache.	1	C	23	1	0	0	0	0	0.7464868
780	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_freundlich	student	Die Lehrperson war freundlich zu den Lernenden.	4	C	23	1	0	0	0	0	0.822751
781	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_interesse	student	Die unterrichteten Inhalte hatten etwas etwas mit den Interessen/den Alltagserfahrungen/der Lebenserfahrung der Lernenden zu tun.	1	C	23	1	0	0	0	0	0.822751
782	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_kritik	student	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lerngelegenheit betrachtet.	1	C	23	1	0	0	0	0	0.822751
783	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_ausreden	student	Die Lehrperson hat Lernende ausreden lassen, wenn sie dran waren.	1	C	23	1	0	0	0	0	0.822751
784	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_überlegen	student	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Lernenden ausreichend Zeit zum Überlegen gelassen.	1	C	23	1	0	0	0	0	0.822751
785	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_rückmeldungen	student	Die Hinweise und Rückmeldungen der Lehrperson waren für mich als Lernende*r hilfreich.	1	C	23	1	0	0	0	0	0.822751
786	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	3	Klarheit und Strukturiertheit	Clarity and structuredness	ks_verständlich	student	Die Lehrperson hat so erklärt, dass ich alles verstanden haben.	2	C	23	1	0	0	0	0	0.6223404
787	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	3	Klarheit und Strukturiertheit	Clarity and structuredness	ks_sichtbar	student	Die Lehrperson hat den Unterrichtsinhalt sichtbar gemacht, zum Beispiel durch Schaubild, Mindmap, Poster oder Zeichnung.	3	C	23	1	0	0	0	0	0.6223404
788	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	4	Aktivierung und Förderung	Activation and support	af_beiträge	student	Die Lernenden haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt.	1	C	23	1	0	0	0	0	0.4803371
789	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	4	Aktivierung und Förderung	Activation and support	af_wechselseitig	student	Sofern möglich, haben sich die Lernenden wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.	1	C	23	1	0	0	0	0	0.4803371
790	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	4	Aktivierung und Förderung	Activation and support	af_nachdenken	student	Es gab Fragen oder Aufgaben, bei denen ich als Lernende*r richtig nachdenken mussten.	1	C	23	1	0	0	0	0	0.4803371
791	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_stand	student	Die Lehrperson stand gerade und aufrecht. 	4	C	23	1	0	0	0	0	0.5890291
792	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_augen	student	Die Lehrperson hat den Lernenden direkt in die Augen geschaut.	4	C	23	1	0	0	0	0	0.5890291
793	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_blick	student	Die Lehrperson hatte die ganze Klasse im Blick. 	3	C	23	1	0	0	0	0	0.5890291
794	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_vorsichgeht	student	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 	4	C	23	1	0	0	0	0	0.5890291
795	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_raum	student	Während der Sequenz hat sich die Lehrperson im Raum bewegt. 	2	C	23	1	0	0	0	0	0.5890291
796	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_gestik	student	Die Gestik und Mimik unterstützen den Ausdruck der Lehrperson. 	3	C	23	1	0	0	0	0	0.5890291
797	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_alleangesehen	student	Ich hatte den Eindruck, die Lehrperson hat alle oft angesehen. 	2	C	23	1	0	0	0	0	0.5890291
798	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	6	Präsenz/Stimme 	Presence: voice	ps_deutlich	student	Die Lehrperson hat klar, deutlich und langsam gesprochen.	2	C	23	1	0	0	0	0	0.7115552
799	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	6	Präsenz/Stimme 	Presence: voice	ps_klar	student	Die Lehrperson hat sich klar und verständlich ausgedrückt.	2	C	23	1	0	0	0	0	0.7115552
800	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	6	Präsenz/Stimme 	Presence: voice	ps_impulse	student	Die Impulse der Lehrperson waren präzise, klar und kurz formuliert.	3	C	23	1	0	0	0	0	0.7115552
801	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_nonverbal	student	Bei Unterrichtsstörungen hat die Lehrperson oft nonverbale Signale, wie z. B. Stirnrunzeln oder mahnende Blicke verwendet.	3	C	23	1	0	0	0	0	0.1962085
802	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_zubewegen	student	Bei Unterrichtsstörungen hat sich die Lehrperson oft auf störende/unruhig werdende Lernende zubewegt, um sie zu ermahnen.	4	C	23	1	0	0	0	0	0.1962085
803	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_direkt	student	Bei Unterrichtsstörungen hat die Lehrperson Störende direkt an.	4	C	23	1	0	0	0	0	0.1962085
804	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	11	Manipulationsitem 	Natural behaviour	m_natürlich	student	Während der Sequenz hat sich die Lehrperson sehr natürlich verhalten. 	2	C	23	1	0	0	0	0	0.8470149
805	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	11	Manipulationsitem 	Natural behaviour	m_fiktiv	student	Ich hatte den Eindruck, dass es für die Lehrperson kein Problem war, vor einer fiktiven Klassen zu unterrichten.	2	C	23	1	0	0	0	0	0.8470149
806	Aperol_pilot_02_03_novice_C_quest	novice	data	8	002	003	11	Manipulationsitem 	Natural behaviour	m_verhalten	student	Beim Unterrichten vor einer fiktiven Klasse hat sich die Lehrperson so verhalten, wie sie es auch in der Schule/Universität tun würde. 	3	C	23	1	0	0	0	0	0.8470149
807	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	1	Klassenmanagement	Classroom management	km_mitbekommen	student	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.	3	C	20	0	0	0	0	0	0.7464868
808	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	1	Klassenmanagement	Classroom management	km_klar	student	Mir als Lernende*r war jederzeit klar, was sie tun sollten.	4	C	20	0	0	0	0	0	0.7464868
809	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	1	Klassenmanagement	Classroom management	km_ungestört	student	Ich als Lernende*r konnte ungestört arbeiten.	2	C	20	0	0	0	0	0	0.7464868
810	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	1	Klassenmanagement	Classroom management	km_aktiv	student	Ich als Lernende*r  war die ganze Stunde über aktiv bei der Sache.	3	C	20	0	0	0	0	0	0.7464868
811	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_freundlich	student	Die Lehrperson war freundlich zu den Lernenden.	4	C	20	0	0	0	0	0	0.822751
812	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_interesse	student	Die unterrichteten Inhalte hatten etwas etwas mit den Interessen/den Alltagserfahrungen/der Lebenserfahrung der Lernenden zu tun.	2	C	20	0	0	0	0	0	0.822751
813	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_kritik	student	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lerngelegenheit betrachtet.	3	C	20	0	0	0	0	0	0.822751
814	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_ausreden	student	Die Lehrperson hat Lernende ausreden lassen, wenn sie dran waren.	2	C	20	0	0	0	0	0	0.822751
815	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_überlegen	student	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Lernenden ausreichend Zeit zum Überlegen gelassen.	3	C	20	0	0	0	0	0	0.822751
816	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_rückmeldungen	student	Die Hinweise und Rückmeldungen der Lehrperson waren für mich als Lernende*r hilfreich.	4	C	20	0	0	0	0	0	0.822751
817	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	3	Klarheit und Strukturiertheit	Clarity and structuredness	ks_verständlich	student	Die Lehrperson hat so erklärt, dass ich alles verstanden haben.	4	C	20	0	0	0	0	0	0.6223404
818	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	3	Klarheit und Strukturiertheit	Clarity and structuredness	ks_sichtbar	student	Die Lehrperson hat den Unterrichtsinhalt sichtbar gemacht, zum Beispiel durch Schaubild, Mindmap, Poster oder Zeichnung.	4	C	20	0	0	0	0	0	0.6223404
819	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	4	Aktivierung und Förderung	Activation and support	af_beiträge	student	Die Lernenden haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt.	3	C	20	0	0	0	0	0	0.4803371
820	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	4	Aktivierung und Förderung	Activation and support	af_wechselseitig	student	Sofern möglich, haben sich die Lernenden wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.	1	C	20	0	0	0	0	0	0.4803371
821	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	4	Aktivierung und Förderung	Activation and support	af_nachdenken	student	Es gab Fragen oder Aufgaben, bei denen ich als Lernende*r richtig nachdenken mussten.	1	C	20	0	0	0	0	0	0.4803371
822	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_stand	student	Die Lehrperson stand gerade und aufrecht. 	3	C	20	0	0	0	0	0	0.5890291
823	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_augen	student	Die Lehrperson hat den Lernenden direkt in die Augen geschaut.	4	C	20	0	0	0	0	0	0.5890291
824	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_blick	student	Die Lehrperson hatte die ganze Klasse im Blick. 	4	C	20	0	0	0	0	0	0.5890291
825	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_vorsichgeht	student	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 	3	C	20	0	0	0	0	0	0.5890291
826	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_raum	student	Während der Sequenz hat sich die Lehrperson im Raum bewegt. 	3	C	20	0	0	0	0	0	0.5890291
827	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_gestik	student	Die Gestik und Mimik unterstützen den Ausdruck der Lehrperson. 	3	C	20	0	0	0	0	0	0.5890291
828	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_alleangesehen	student	Ich hatte den Eindruck, die Lehrperson hat alle oft angesehen. 	4	C	20	0	0	0	0	0	0.5890291
829	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	6	Präsenz/Stimme 	Presence: voice	ps_deutlich	student	Die Lehrperson hat klar, deutlich und langsam gesprochen.	3	C	20	0	0	0	0	0	0.7115552
830	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	6	Präsenz/Stimme 	Presence: voice	ps_klar	student	Die Lehrperson hat sich klar und verständlich ausgedrückt.	4	C	20	0	0	0	0	0	0.7115552
831	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	6	Präsenz/Stimme 	Presence: voice	ps_impulse	student	Die Impulse der Lehrperson waren präzise, klar und kurz formuliert.	3	C	20	0	0	0	0	0	0.7115552
832	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_nonverbal	student	Bei Unterrichtsstörungen hat die Lehrperson oft nonverbale Signale, wie z. B. Stirnrunzeln oder mahnende Blicke verwendet.	3	C	20	0	0	0	0	0	0.1962085
833	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_zubewegen	student	Bei Unterrichtsstörungen hat sich die Lehrperson oft auf störende/unruhig werdende Lernende zubewegt, um sie zu ermahnen.	4	C	20	0	0	0	0	0	0.1962085
834	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_direkt	student	Bei Unterrichtsstörungen hat die Lehrperson Störende direkt an.	4	C	20	0	0	0	0	0	0.1962085
835	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	11	Manipulationsitem 	Natural behaviour	m_natürlich	student	Während der Sequenz hat sich die Lehrperson sehr natürlich verhalten. 	4	C	20	0	0	0	0	0	0.8470149
836	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	11	Manipulationsitem 	Natural behaviour	m_fiktiv	student	Ich hatte den Eindruck, dass es für die Lehrperson kein Problem war, vor einer fiktiven Klassen zu unterrichten.	4	C	20	0	0	0	0	0	0.8470149
837	Aperol_pilot_02_03_novice_C_quest	novice	data	9	002	003	11	Manipulationsitem 	Natural behaviour	m_verhalten	student	Beim Unterrichten vor einer fiktiven Klasse hat sich die Lehrperson so verhalten, wie sie es auch in der Schule/Universität tun würde. 	3	C	20	0	0	0	0	0	0.8470149
838	Aperol_pilot_02_03_novice_C_quest	novice	data	10	002	003	1	Klassenmanagement	Classroom management	km_mitbekommen	student	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.	3	C	27	0	0	0	0	0	0.7464868
839	Aperol_pilot_02_03_novice_C_quest	novice	data	10	002	003	1	Klassenmanagement	Classroom management	km_klar	student	Mir als Lernende*r war jederzeit klar, was sie tun sollten.	3	C	27	0	0	0	0	0	0.7464868
840	Aperol_pilot_02_03_novice_C_quest	novice	data	10	002	003	1	Klassenmanagement	Classroom management	km_ungestört	student	Ich als Lernende*r konnte ungestört arbeiten.	3	C	27	0	0	0	0	0	0.7464868
841	Aperol_pilot_02_03_novice_C_quest	novice	data	10	002	003	1	Klassenmanagement	Classroom management	km_aktiv	student	Ich als Lernende*r  war die ganze Stunde über aktiv bei der Sache.	3	C	27	0	0	0	0	0	0.7464868
842	Aperol_pilot_02_03_novice_C_quest	novice	data	10	002	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_freundlich	student	Die Lehrperson war freundlich zu den Lernenden.	4	C	27	0	0	0	0	0	0.822751
843	Aperol_pilot_02_03_novice_C_quest	novice	data	10	002	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_interesse	student	Die unterrichteten Inhalte hatten etwas etwas mit den Interessen/den Alltagserfahrungen/der Lebenserfahrung der Lernenden zu tun.	3	C	27	0	0	0	0	0	0.822751
844	Aperol_pilot_02_03_novice_C_quest	novice	data	10	002	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_kritik	student	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lerngelegenheit betrachtet.	4	C	27	0	0	0	0	0	0.822751
